#n  real_time  ms_narma2  ms_narma10  ms_narma20  narma2  narma10  narma20
10069  25.172500  nan  nan  nan  0.170002595351  0.313856403970  inf
10070  25.175000  nan  nan  nan  0.179915794204  0.204988728345  inf
10071  25.177500  nan  nan  nan  0.186726032533  0.224629279808  inf
10072  25.180000  nan  nan  nan  0.141348083640  0.254367584082  inf
10073  25.182500  nan  nan  nan  0.167019580081  0.193872209624  inf
10074  25.185000  nan  nan  nan  0.185097656316  0.259165110673  inf
10075  25.187500  nan  nan  nan  0.200761670986  0.138446070896  inf
10076  25.190000  nan  nan  nan  0.195890684693  0.087096888323  inf
10077  25.192500  nan  nan  nan  0.121726538368  -0.038307290510  inf
10078  25.195000  nan  nan  nan  0.168230291672  -0.012052451396  inf
10079  25.197500  nan  nan  nan  0.202398871926  0.114182752936  inf
10080  25.200000  nan  nan  nan  0.191582977049  0.101002151140  inf
10081  25.202500  nan  nan  nan  0.196067531409  0.017144112806  inf
10082  25.205000  nan  nan  nan  0.193452296394  0.105965622990  inf
10083  25.207500  nan  nan  nan  0.158600405226  -0.004302151149  inf
10084  25.210000  nan  nan  nan  0.238562125103  0.302299030280  inf
10085  25.212500  nan  nan  nan  0.194638521238  0.155372021571  inf
10086  25.215000  nan  nan  nan  0.196465855829  0.123742762746  inf
10087  25.217500  nan  nan  nan  0.149481684881  -0.018395743083  inf
10088  25.220000  nan  nan  nan  0.168314952242  0.000306356739  inf
10089  25.222500  nan  nan  nan  0.177243667628  0.116124094443  inf
10090  25.225000  nan  nan  nan  0.182812907192  0.131397094362  inf
10091  25.227500  nan  nan  nan  0.186126977567  0.145634738306  inf
10092  25.230000  nan  nan  nan  0.196627404934  0.011692003112  inf
10093  25.232500  nan  nan  nan  0.201927410983  0.276080148109  inf
10094  25.235000  nan  nan  nan  0.134321333306  0.410319721473  inf
10095  25.237500  nan  nan  nan  0.165622921827  0.257975669731  inf
10096  25.240000  nan  nan  nan  0.181857007476  0.055335032320  inf
10097  25.242500  nan  nan  nan  0.208035162100  0.031529182441  inf
10098  25.245000  nan  nan  nan  0.198290449001  0.115991135453  inf
10099  25.247500  nan  nan  nan  0.146713461459  0.163907563387  inf
10100  25.250000  nan  nan  nan  0.170325763812  0.163399536537  inf
10101  25.252500  nan  nan  nan  0.182396301150  0.232347990960  inf
10102  25.255000  nan  nan  nan  0.185055679847  0.159786562522  inf
10103  25.257500  nan  nan  nan  0.144368665765  0.456098365140  inf
10104  25.260000  nan  nan  nan  0.217868775751  0.362038076849  inf
10105  25.262500  nan  nan  nan  0.229578988324  0.368152339839  inf
10106  25.265000  nan  nan  nan  0.257050846207  0.463638462600  inf
10107  25.267500  nan  nan  nan  0.225828110629  0.304260202838  inf
10108  25.270000  nan  nan  nan  0.150410130925  0.541182758127  inf
10109  25.272500  nan  nan  nan  0.173936908374  0.351194746810  inf
10110  25.275000  nan  nan  nan  0.168091800977  0.186892356742  inf
10111  25.277500  nan  nan  nan  0.110156246263  0.247751580708  inf
10112  25.280000  nan  nan  nan  0.139215108594  0.387464786421  inf
10113  25.282500  nan  nan  nan  0.161542532036  0.236826325541  inf
10114  25.285000  nan  nan  nan  0.173598035373  0.195891454602  inf
10115  25.287500  nan  nan  nan  0.106852065402  -0.124165527202  inf
10116  25.290000  nan  nan  nan  0.185379260557  -0.012794385568  inf
10117  25.292500  nan  nan  nan  0.174848388148  0.257013291879  inf
10118  25.295000  nan  nan  nan  0.230139439637  0.249758535274  inf
10119  25.297500  nan  nan  nan  0.215133279808  0.107470632312  inf
10120  25.300000  nan  nan  nan  0.152811281164  0.466152225273  inf
10121  25.302500  nan  nan  nan  0.159276779927  0.406608617143  inf
10122  25.305000  nan  nan  nan  0.171803870253  0.282335160710  inf
10123  25.307500  nan  nan  nan  0.177725191329  0.220288978599  inf
10124  25.310000  nan  nan  nan  0.180425469799  0.314462693943  inf
10125  25.312500  nan  nan  nan  0.255724895500  0.514246003736  inf
10126  25.315000  nan  nan  nan  0.217588887022  0.386212819658  inf
10127  25.317500  nan  nan  nan  0.206089595767  0.165388258794  inf
10128  25.320000  nan  nan  nan  0.160053799710  0.037167036566  inf
10129  25.322500  nan  nan  nan  0.177219172641  0.104529708577  inf
10130  25.325000  nan  nan  nan  0.182495658937  0.113222268828  inf
10131  25.327500  nan  nan  nan  0.207494412268  0.079128061081  inf
10132  25.330000  nan  nan  nan  0.198395463346  0.115915606843  inf
10133  25.332500  nan  nan  nan  0.195635904228  0.163861699962  inf
10134  25.335000  nan  nan  nan  0.194818824688  0.253821117799  inf
10135  25.337500  nan  nan  nan  0.222193314329  0.105629821283  inf
10136  25.340000  nan  nan  nan  0.170083473243  0.242477743326  inf
10137  25.342500  nan  nan  nan  0.159238202836  0.397792333544  inf
10138  25.345000  nan  nan  nan  0.176197659180  0.255221963687  inf
10139  25.347500  nan  nan  nan  0.152046073252  0.158168600711  inf
10140  25.350000  nan  nan  nan  0.171534935383  0.166827554271  inf
10141  25.352500  nan  nan  nan  0.162904461529  0.132607314008  inf
10142  25.355000  nan  nan  nan  0.176083419134  0.160669789460  inf
10143  25.357500  nan  nan  nan  0.181395442549  0.147481625453  inf
10144  25.360000  nan  nan  nan  0.185338701256  0.169626652173  inf
10145  25.362500  nan  nan  nan  0.209036810256  -0.026342356878  inf
10146  25.365000  nan  nan  nan  0.199100584683  0.103305437009  inf
10147  25.367500  nan  nan  nan  0.227952019951  0.218719713282  inf
10148  25.370000  nan  nan  nan  0.212816661262  0.082948228225  inf
10149  25.372500  nan  nan  nan  0.209980379581  0.133158930387  inf
10150  25.375000  nan  nan  nan  0.136419290892  0.363283753054  inf
10151  25.377500  nan  nan  nan  0.122432767567  0.283080885257  inf
10152  25.380000  nan  nan  nan  0.154089066250  0.227661651330  inf
10153  25.382500  nan  nan  nan  0.242411704340  0.201952676810  inf
10154  25.385000  nan  nan  nan  0.210262504681  0.109190404484  inf
10155  25.387500  nan  nan  nan  0.263768543238  0.123636074962  inf
10156  25.390000  nan  nan  nan  0.186884622562  -0.081154729021  inf
10157  25.392500  nan  nan  nan  0.145845951280  -0.047739951760  inf
10158  25.395000  nan  nan  nan  0.160551996901  0.006064789735  inf
10159  25.397500  nan  nan  nan  0.199972124843  -0.150753658757  inf
10160  25.400000  nan  nan  nan  0.214623420471  -0.160312121588  inf
10161  25.402500  nan  nan  nan  0.202980880015  0.055886325313  inf
10162  25.405000  nan  nan  nan  0.204890664930  0.280253163550  inf
10163  25.407500  nan  nan  nan  0.198579333731  0.194571400454  inf
10164  25.410000  nan  nan  nan  0.178700368634  -0.049844111085  inf
10165  25.412500  nan  nan  nan  0.150364581650  0.322781263715  inf
10166  25.415000  nan  nan  nan  0.128835304771  0.470449685011  inf
10167  25.417500  nan  nan  nan  0.160768640720  0.213344443577  inf
10168  25.420000  nan  nan  nan  0.162544391019  0.041158735807  inf
10169  25.422500  nan  nan  nan  0.175470575629  0.115693296970  inf
10170  25.425000  nan  nan  nan  0.226849805551  0.118488755273  inf
10171  25.427500  nan  nan  nan  0.206694867356  0.158432802075  inf
10172  25.430000  nan  nan  nan  0.163281080346  0.178774764646  inf
10173  25.432500  nan  nan  nan  0.159856574039  0.313978047083  inf
10174  25.435000  nan  nan  nan  0.172238031411  0.312975391093  inf
10175  25.437500  nan  nan  nan  0.179911116996  0.219020447175  inf
10176  25.440000  nan  nan  nan  0.201255956965  0.250905431681  inf
10177  25.442500  nan  nan  nan  0.220217061395  0.065938976603  inf
10178  25.445000  nan  nan  nan  0.162578239551  0.124579392301  inf
10179  25.447500  nan  nan  nan  0.179374076654  0.169936306120  inf
10180  25.450000  nan  nan  nan  0.254842127172  0.195228903926  inf
10181  25.452500  nan  nan  nan  0.219570814157  0.239508616981  inf
10182  25.455000  nan  nan  nan  0.210623492290  0.154789912489  inf
10183  25.457500  nan  nan  nan  0.191551615335  0.223116658302  inf
10184  25.460000  nan  nan  nan  0.192921955986  0.190330442477  inf
10185  25.462500  nan  nan  nan  0.191929166826  0.159519522642  inf
10186  25.465000  nan  nan  nan  0.149229362114  -0.053571622068  inf
10187  25.467500  nan  nan  nan  0.171147884553  0.085651900145  inf
10188  25.470000  nan  nan  nan  0.146193447893  0.113284346372  inf
10189  25.472500  nan  nan  nan  0.168486094454  0.148987610439  inf
10190  25.475000  nan  nan  nan  0.177324892896  0.147746940062  inf
10191  25.477500  nan  nan  nan  0.177251858951  0.126807163935  inf
10192  25.480000  nan  nan  nan  0.200819696822  0.024152424277  inf
10193  25.482500  nan  nan  nan  0.218964320122  0.142074721186  inf
10194  25.485000  nan  nan  nan  0.141342211441  0.173733348433  inf
10195  25.487500  nan  nan  nan  0.173773984295  0.036923058272  inf
10196  25.490000  nan  nan  nan  0.172778382453  0.115840741508  inf
10197  25.492500  nan  nan  nan  0.110432155289  0.419388418425  inf
10198  25.495000  nan  nan  nan  0.135656516563  0.252159912321  inf
10199  25.497500  nan  nan  nan  0.169933531252  0.214852781707  inf
10200  25.500000  nan  nan  nan  0.145237397345  0.301249368395  inf
10201  25.502500  nan  nan  nan  0.217203916911  0.417654008697  inf
10202  25.505000  nan  nan  nan  0.156294677339  0.054512510145  inf
10203  25.507500  nan  nan  nan  0.162647538413  0.322558711462  inf
10204  25.510000  nan  nan  nan  0.176570181603  0.273402139236  inf
10205  25.512500  nan  nan  nan  0.223911647305  0.077990416412  inf
10206  25.515000  nan  nan  nan  0.248739949001  -0.173345764031  inf
10207  25.517500  nan  nan  nan  0.198302509183  0.181869489528  inf
10208  25.520000  nan  nan  nan  0.151032855514  0.008717531646  inf
10209  25.522500  nan  nan  nan  0.174647177119  0.015614653593  inf
10210  25.525000  nan  nan  nan  0.163006597606  -0.094436535329  inf
10211  25.527500  nan  nan  nan  0.176615491119  0.044799995187  inf
10212  25.530000  nan  nan  nan  0.169072470128  0.233211260224  inf
10213  25.532500  nan  nan  nan  0.173836033675  0.138700847024  inf
10214  25.535000  nan  nan  nan  0.161986706677  -0.049789182224  inf
10215  25.537500  nan  nan  nan  0.245569974466  0.388694185758  inf
10216  25.540000  nan  nan  nan  0.230669024546  0.076307804188  inf
10217  25.542500  nan  nan  nan  0.214983495321  0.096872143600  inf
10218  25.545000  nan  nan  nan  0.207898660163  0.168450589411  inf
10219  25.547500  nan  nan  nan  0.214285578315  0.029816549723  inf
10220  25.550000  nan  nan  nan  0.204397781135  0.116386781586  inf
10221  25.552500  nan  nan  nan  0.179948959040  0.275517122752  inf
10222  25.555000  nan  nan  nan  0.187270561590  0.171510000198  inf
10223  25.557500  nan  nan  nan  0.224150666104  -0.022793417296  inf
10224  25.560000  nan  nan  nan  0.214160978544  0.263011323478  inf
10225  25.562500  nan  nan  nan  0.173734079949  0.030496948861  inf
10226  25.565000  nan  nan  nan  0.205255912466  0.133427926600  inf
10227  25.567500  nan  nan  nan  0.198074630832  0.180572772149  inf
10228  25.570000  nan  nan  nan  0.196099496268  0.208578426433  inf
10229  25.572500  nan  nan  nan  0.245375797219  0.251694248089  inf
10230  25.575000  nan  nan  nan  0.217389259615  0.207201328684  inf
10231  25.577500  nan  nan  nan  0.198468365273  0.142135098673  inf
10232  25.580000  nan  nan  nan  0.200822430584  0.265650509545  inf
10233  25.582500  nan  nan  nan  0.202379689014  0.277888612487  inf
10234  25.585000  nan  nan  nan  0.141253678043  0.464320004587  inf
10235  25.587500  nan  nan  nan  0.180744288875  0.425337694898  inf
10236  25.590000  nan  nan  nan  0.200087317147  0.347514837280  inf
10237  25.592500  nan  nan  nan  0.195553175393  0.270563121424  inf
10238  25.595000  nan  nan  nan  0.193276960629  0.153917053228  inf
10239  25.597500  nan  nan  nan  0.157419179516  0.181730569013  inf
10240  25.600000  nan  nan  nan  0.177555588111  0.118770435456  inf
10241  25.602500  nan  nan  nan  0.254323017428  0.292707536432  inf
10242  25.605000  nan  nan  nan  0.164445776653  0.081880504166  inf
10243  25.607500  nan  nan  nan  0.182533387799  0.111333608456  inf
10244  25.610000  nan  nan  nan  0.218329201535  0.305762711879  inf
10245  25.612500  nan  nan  nan  0.135593097764  0.003308837055  inf
10246  25.615000  nan  nan  nan  0.186325853841  0.159758659741  inf
10247  25.617500  nan  nan  nan  0.187746280484  0.135452030979  inf
10248  25.620000  nan  nan  nan  0.173731634399  0.322564161083  inf
10249  25.622500  nan  nan  nan  0.153085608183  0.137002077188  inf
10250  25.625000  nan  nan  nan  0.171909499807  0.181758932592  inf
10251  25.627500  nan  nan  nan  0.140243943298  0.442876986754  inf
10252  25.630000  nan  nan  nan  0.145241654499  0.257404706974  inf
10253  25.632500  nan  nan  nan  0.188813913116  0.395426424717  inf
10254  25.635000  nan  nan  nan  0.216877677073  -0.003214894660  inf
10255  25.637500  nan  nan  nan  0.203107550187  0.082287277809  inf
10256  25.640000  nan  nan  nan  0.163185744516  0.032048648734  inf
10257  25.642500  nan  nan  nan  0.178533968481  0.106224840423  inf
10258  25.645000  nan  nan  nan  0.169204856760  0.298676990347  inf
10259  25.647500  nan  nan  nan  0.180758173146  0.225437571286  inf
10260  25.650000  nan  nan  nan  0.181720071857  0.291420756513  inf
10261  25.652500  nan  nan  nan  0.153828968584  0.401650970276  inf
10262  25.655000  nan  nan  nan  0.161391131004  0.128609917203  inf
10263  25.657500  nan  nan  nan  0.237471858972  0.412962168912  inf
10264  25.660000  nan  nan  nan  0.245532996212  0.244943055217  inf
10265  25.662500  nan  nan  nan  0.285465523723  -0.076834256428  inf
10266  25.665000  nan  nan  nan  0.239328477347  0.065250402613  inf
10267  25.667500  nan  nan  nan  0.230249782792  0.028655130294  inf
10268  25.670000  nan  nan  nan  0.215400697163  0.134202609403  inf
10269  25.672500  nan  nan  nan  0.131735679397  0.277893523056  inf
10270  25.675000  nan  nan  nan  0.165014403926  0.143629605018  inf
10271  25.677500  nan  nan  nan  0.210477518617  -0.000278813565  inf
10272  25.680000  nan  nan  nan  0.198288945796  0.149381776736  inf
10273  25.682500  nan  nan  nan  0.224845798882  0.367057638594  inf
10274  25.685000  nan  nan  nan  0.174428347031  -0.036772031392  inf
10275  25.687500  nan  nan  nan  0.196184559040  0.020765586580  inf
10276  25.690000  nan  nan  nan  0.125299096277  -0.057760990725  inf
10277  25.692500  nan  nan  nan  0.161033884827  0.103075365078  inf
10278  25.695000  nan  nan  nan  0.226134735567  -0.197677989703  inf
10279  25.697500  nan  nan  nan  0.166447400662  -0.037425762691  inf
10280  25.700000  nan  nan  nan  0.183297347367  0.170232146554  inf
10281  25.702500  nan  nan  nan  0.161700057598  0.119373779639  inf
10282  25.705000  nan  nan  nan  0.189969905286  0.293106374684  inf
10283  25.707500  nan  nan  nan  0.188549444604  0.154742658485  inf
10284  25.710000  nan  nan  nan  0.156535969583  0.001065210804  inf
10285  25.712500  nan  nan  nan  0.166646765228  0.269884368334  inf
10286  25.715000  nan  nan  nan  0.134859421970  0.116637194911  inf
10287  25.717500  nan  nan  nan  0.100033140225  -0.175492754335  inf
10288  25.720000  nan  nan  nan  0.147937302032  -0.055968363110  inf
10289  25.722500  nan  nan  nan  0.096023560523  -0.021676522459  inf
10290  25.725000  nan  nan  nan  0.144190187638  0.064524921832  inf
10291  25.727500  nan  nan  nan  0.095250082277  -0.082730847812  inf
10292  25.730000  nan  nan  nan  0.143524457858  0.067222444522  inf
10293  25.732500  nan  nan  nan  0.157619698269  0.239164311885  inf
10294  25.735000  nan  nan  nan  0.169548253454  0.233858179356  inf
10295  25.737500  nan  nan  nan  0.179361176475  0.108202355506  inf
10296  25.740000  nan  nan  nan  0.193512136653  -0.043113288244  inf
10297  25.742500  nan  nan  nan  0.157220058575  -0.006770279040  inf
10298  25.745000  nan  nan  nan  0.176793196858  -0.006170122911  inf
10299  25.747500  nan  nan  nan  0.168448664934  0.074850362140  inf
10300  25.750000  nan  nan  nan  0.105560758923  0.485712395400  inf
10301  25.752500  nan  nan  nan  0.152178171522  0.259442203958  inf
10302  25.755000  nan  nan  nan  0.190581618657  0.091450131575  inf
10303  25.757500  nan  nan  nan  0.195620067797  0.076917384415  inf
10304  25.760000  nan  nan  nan  0.155562504015  0.061003880746  inf
10305  25.762500  nan  nan  nan  0.194634459069  0.243798583370  inf
10306  25.765000  nan  nan  nan  0.202429858545  0.029729323050  inf
10307  25.767500  nan  nan  nan  0.212478436982  0.174379658438  inf
10308  25.770000  nan  nan  nan  0.167004340632  0.329385138593  inf
10309  25.772500  nan  nan  nan  0.180233389503  0.309668345699  inf
10310  25.775000  nan  nan  nan  0.167415046541  0.148455186565  inf
10311  25.777500  nan  nan  nan  0.162888947252  0.005149206551  inf
10312  25.780000  nan  nan  nan  0.229962130059  0.259792032527  inf
10313  25.782500  nan  nan  nan  0.210249858386  0.094244983064  inf
10314  25.785000  nan  nan  nan  0.210863625478  0.248169229239  inf
10315  25.787500  nan  nan  nan  0.221420211009  0.328551200425  inf
10316  25.790000  nan  nan  nan  0.207062952976  0.200338435386  inf
10317  25.792500  nan  nan  nan  0.201152422452  0.196906288216  inf
10318  25.795000  nan  nan  nan  0.181590622860  0.228007740993  inf
10319  25.797500  nan  nan  nan  0.203867308797  0.053829314569  inf
10320  25.800000  nan  nan  nan  0.214734976650  -0.019752343122  inf
10321  25.802500  nan  nan  nan  0.199281935586  -0.035220021458  inf
10322  25.805000  nan  nan  nan  0.180182814709  0.006687457061  inf
10323  25.807500  nan  nan  nan  0.186286458688  0.080608224458  inf
10324  25.810000  nan  nan  nan  0.205916266895  0.277641065524  inf
10325  25.812500  nan  nan  nan  0.197630758411  0.206711474031  inf
10326  25.815000  nan  nan  nan  0.196391448503  0.169458514577  inf
10327  25.817500  nan  nan  nan  0.233871697703  -0.018895292268  inf
10328  25.820000  nan  nan  nan  0.211859070494  0.072163545596  inf
10329  25.822500  nan  nan  nan  0.219932355251  0.262865342865  inf
10330  25.825000  nan  nan  nan  0.255035183446  0.068792969795  inf
10331  25.827500  nan  nan  nan  0.229001847767  0.035164099778  inf
10332  25.830000  nan  nan  nan  0.248080040500  0.076649340014  inf
10333  25.832500  nan  nan  nan  0.228732232626  0.232234750274  inf
10334  25.835000  nan  nan  nan  0.205820968951  0.204136234671  inf
10335  25.837500  nan  nan  nan  0.204956678267  0.208156025236  inf
10336  25.840000  nan  nan  nan  0.193524875512  0.050331459320  inf
10337  25.842500  nan  nan  nan  0.190721810610  0.129491357875  inf
10338  25.845000  nan  nan  nan  0.198486384537  0.249840748671  inf
10339  25.847500  nan  nan  nan  0.194704657083  0.236304667485  inf
10340  25.850000  nan  nan  nan  0.196069705736  0.237344098306  inf
10341  25.852500  nan  nan  nan  0.188439804305  0.073148593441  inf
10342  25.855000  nan  nan  nan  0.187803479120  0.075095238584  inf
10343  25.857500  nan  nan  nan  0.193734158516  0.058443687007  inf
10344  25.860000  nan  nan  nan  0.212403891232  0.211802517686  inf
10345  25.862500  nan  nan  nan  0.201370112359  0.193439256984  inf
10346  25.865000  nan  nan  nan  0.198237699668  0.148638134339  inf
10347  25.867500  nan  nan  nan  0.180342078549  0.055271721436  inf
10348  25.870000  nan  nan  nan  0.200077437357  0.148625622438  inf
10349  25.872500  nan  nan  nan  0.198311854035  0.201451029345  inf
10350  25.875000  nan  nan  nan  0.154742496529  0.300440544374  inf
10351  25.877500  nan  nan  nan  0.227654460208  0.106518140551  inf
10352  25.880000  nan  nan  nan  0.197058258342  0.070269332931  inf
10353  25.882500  nan  nan  nan  0.196738043547  0.108496081595  inf
10354  25.885000  nan  nan  nan  0.167112056498  0.164475914773  inf
10355  25.887500  nan  nan  nan  0.188572290182  0.197672899132  inf
10356  25.890000  nan  nan  nan  0.187573470688  0.214232820897  inf
10357  25.892500  nan  nan  nan  0.191992442553  0.252192807566  inf
10358  25.895000  nan  nan  nan  0.260373625165  0.333542062028  inf
10359  25.897500  nan  nan  nan  0.223825737958  0.282061399738  inf
10360  25.900000  nan  nan  nan  0.161604343384  -0.081822438634  inf
10361  25.902500  nan  nan  nan  0.174711517519  0.138081470755  inf
10362  25.905000  nan  nan  nan  0.181179774182  0.152268133480  inf
10363  25.907500  nan  nan  nan  0.163513044457  0.335511170114  inf
10364  25.910000  nan  nan  nan  0.159748907622  0.121935684002  inf
10365  25.912500  nan  nan  nan  0.172407212337  0.168754143714  inf
10366  25.915000  nan  nan  nan  0.219438951023  0.268154325749  inf
10367  25.917500  nan  nan  nan  0.203035373459  0.250336428251  inf
10368  25.920000  nan  nan  nan  0.184349881476  0.235049160109  inf
10369  25.922500  nan  nan  nan  0.191054799680  0.088476968625  inf
10370  25.925000  nan  nan  nan  0.167935448339  0.231603565997  inf
10371  25.927500  nan  nan  nan  0.184092046832  0.196395295002  inf
10372  25.930000  nan  nan  nan  0.188767364669  0.096593516126  inf
10373  25.932500  nan  nan  nan  0.159879933547  0.307827387960  inf
10374  25.935000  nan  nan  nan  0.175925098388  0.234758212185  inf
10375  25.937500  nan  nan  nan  0.224604889706  0.446282472850  inf
10376  25.940000  nan  nan  nan  0.226435965484  0.315561274062  inf
10377  25.942500  nan  nan  nan  0.213719336293  0.159788738880  inf
10378  25.945000  nan  nan  nan  0.205833265226  0.194304629349  inf
10379  25.947500  nan  nan  nan  0.185210385685  0.326407491536  inf
10380  25.950000  nan  nan  nan  0.251323189584  0.372268645706  inf
10381  25.952500  nan  nan  nan  0.266835248150  0.368322744447  inf
10382  25.955000  nan  nan  nan  0.235087764096  0.187389084849  inf
10383  25.957500  nan  nan  nan  0.186856238209  0.214556294009  inf
10384  25.960000  nan  nan  nan  0.188248224847  0.076730661175  inf
10385  25.962500  nan  nan  nan  0.169138453202  -0.024750183438  inf
10386  25.965000  nan  nan  nan  0.191377943704  0.155944763812  inf
10387  25.967500  nan  nan  nan  0.188848301093  0.144421303598  inf
10388  25.970000  nan  nan  nan  0.206443045674  0.026465133185  inf
10389  25.972500  nan  nan  nan  0.163485112880  -0.161771860060  inf
10390  25.975000  nan  nan  nan  0.193137669500  0.225822620632  inf
10391  25.977500  nan  nan  nan  0.215295401589  0.252859100549  inf
10392  25.980000  nan  nan  nan  0.231419242135  -0.015724867651  inf
10393  25.982500  nan  nan  nan  0.203447250870  0.164708949771  inf
10394  25.985000  nan  nan  nan  0.238415794427  -0.037139244307  inf
10395  25.987500  nan  nan  nan  0.242082400247  0.228670227806  inf
10396  25.990000  nan  nan  nan  0.222399926128  0.155121513236  inf
10397  25.992500  nan  nan  nan  0.258780275583  0.349428781219  inf
10398  25.995000  nan  nan  nan  0.231666022553  0.106970871884  inf
10399  25.997500  nan  nan  nan  0.245191923177  0.295087685082  inf
10400  26.000000  nan  nan  nan  0.220798129437  0.218162866131  inf
10401  26.002500  nan  nan  nan  0.212103178684  0.267207678435  inf
10402  26.005000  nan  nan  nan  0.240218069412  0.057358751700  inf
10403  26.007500  nan  nan  nan  0.203470280992  -0.044586978104  inf
10404  26.010000  nan  nan  nan  0.198313543570  -0.004538219987  inf
10405  26.012500  nan  nan  nan  0.195465772470  0.097655380733  inf
10406  26.015000  nan  nan  nan  0.196464886573  0.244484953723  inf
